Language1,Language2,Noun,CosineDistance,JaccardDistance
JA # Japanese,TR # Turkish,cloud,0.009417000226676464,0.18181818181818177
JA # Japanese,UR # Urdu,cloud,0.009417000226676464,0.18181818181818177
JA # Japanese,VI # Vietnamese,cloud,0.009417000226676464,0.18181818181818177
JA # Japanese,ZH # Mandarin,cloud,0.009417000226676464,0.18181818181818177
KO # Korean,LV # Latvian,cloud,0.0,0.0
KO # Korean,PL # Polish,cloud,0.01797500066459179,0.18181818181818177
KO # Korean,PS # Pashto,cloud,0.0,0.0
KO # Korean,PT # Portuguese,cloud,0.009417000226676464,0.18181818181818177
KO # Korean,RU # Russian,cloud,0.015771999955177307,0.18181818181818177
KO # Korean,SQ # Albanian,cloud,0.0,0.0
KO # Korean,SW # Swahili,cloud,0.0,0.0
KO # Korean,TH # Thai,cloud,0.009417000226676464,0.18181818181818177
KO # Korean,TR # Turkish,cloud,0.0,0.0
KO # Korean,UR # Urdu,cloud,0.0,0.0
KO # Korean,VI # Vietnamese,cloud,0.0,0.0
KO # Korean,ZH # Mandarin,cloud,0.0,0.0
LV # Latvian,PL # Polish,cloud,0.01797500066459179,0.18181818181818177
LV # Latvian,PS # Pashto,cloud,0.0,0.0
LV # Latvian,PT # Portuguese,cloud,0.009417000226676464,0.18181818181818177
LV # Latvian,RU # Russian,cloud,0.015771999955177307,0.18181818181818177
LV # Latvian,SQ # Albanian,cloud,0.0,0.0
LV # Latvian,SW # Swahili,cloud,0.0,0.0
LV # Latvian,TH # Thai,cloud,0.009417000226676464,0.18181818181818177
LV # Latvian,TR # Turkish,cloud,0.0,0.0
LV # Latvian,UR # Urdu,cloud,0.0,0.0
LV # Latvian,VI # Vietnamese,cloud,0.0,0.0
LV # Latvian,ZH # Mandarin,cloud,0.0,0.0
PL # Polish,PS # Pashto,cloud,0.01797500066459179,0.18181818181818177
PL # Polish,PT # Portuguese,cloud,0.015444000251591206,0.18181818181818177
